transport_,src_conn,dst_conn,source_,destination_,source_hash,destination_hash
tableau_to_vertica,vertica_writer,tableau_reader,analytics.agent_team_history,Extranet Product Dashboard (Test support part),4033282795251918280,5021255239406430802
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Email KPI's Dashboard,2726130926009016445,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,mailota.mailota_mailblockschedule,Email KPI's Dashboard,6421136243793628128,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,B2B Margin Fluctuation Reasons months,3294040447945237763,359299773949207148
tableau_to_vertica,vertica_writer,tableau_reader,analytics.stat_crm_hotel_priority_data,[OLD] Direct Sales Performance Dashboard,4331501471137166184,5005329763245138009
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,B2B Registration Form Dashboard,297875280344056040,1233734211013868
tableau_to_vertica,vertica_writer,tableau_reader,analytics.agent_team_history,b2b_ip_research,4033282795251918280,7627655345029435466
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Matching Dashboard,7349262438846941395,7094329020890300380
tableau_to_vertica,vertica_writer,tableau_reader,public.rate_reprice_kafka,Rebook Detailed,1112521489017572576,8551621307413492476
tableau_to_vertica,vertica_writer,tableau_reader,crm.action_log_action,Direct Sales Performance Workbook,8748240824510115999,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,Upsell Researches,3720387005656812953,1776882213921510890
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,Partner Metrics,7512083026012174506,5419430945288816854
tableau_to_vertica,vertica_writer,tableau_reader,content.content_otahoteltarating,hotels conversion research 2021,323939034176613231,477850458644639513
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_booking,External Dashboard (General Metrics),3022266251872150881,282073821739324400
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Direct Sales Performance Workbook,2726130926009016445,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,cltv.user_understanding_v2,Loyalty dashboard,589277608139569438,5965367380155030480
tableau_to_vertica,vertica_writer,tableau_reader,intranet.ostrovok_users_history,Noshow report,3023222115467787926,950765286351123916
tableau_to_vertica,vertica_writer,tableau_reader,weblogs2.hc_block,Recommendations dashboard,2164286349752601950,8886239051169879984
tableau_to_vertica,vertica_writer,tableau_reader,static.geo,Market Dashboard v2,8644877248316943791,6054779444937591856
tableau_to_vertica,vertica_writer,tableau_reader,crm.ticket,Dispute Activity,7537395571399535087,7526870279984437679
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Product: Site Speed (serp & hotel),3146418025069425003,5529749877063049994
tableau_to_vertica,vertica_writer,tableau_reader,payota.payment,Card Payments,319207843019098902,7077337442053658935
tableau_to_vertica,vertica_writer,tableau_reader,crm.supply_supply,New Hotel Profit Metric Playground,1522900630522713119,4906165223343698423
tableau_to_vertica,vertica_writer,tableau_reader,partners.stat_orderitem,Fidelity,306437137060113543,8516994883829065436
tableau_to_vertica,vertica_writer,tableau_reader,crm.action_log_actionlogsubject,Direct Sales Performance Workbook,1766133563730502374,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,KPIs Revenue Report (MVP),5891324045777245671,5379909398570017724
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_manager,B2B Sales Process Posting,1599781389087840732,1633928527703390593
tableau_to_vertica,vertica_writer,tableau_reader,content.content_otahotelreviewsimage,Reviews,4620662881950914301,5996992384852171445
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Postcheckout Zen vs Loyalty points,7731680662453010698,8243494528270564647
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Hotel sort dashboard,3294040447945237763,7908871933731630080
tableau_to_vertica,vertica_writer,tableau_reader,asterisk.agent,antifraud realtime,9124863967523760237,930614241199637266
tableau_to_vertica,vertica_writer,tableau_reader,rnd.partner_geo,Hotel-Bandit Monitoring Tool,2337899194653678806,8915425080404846711
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,External Hotel Portrait ,7349262438846941395,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,GTR wns research,3294040447945237763,5517180610553204900
tableau_to_vertica,vertica_writer,tableau_reader,public.otahotel,"RnA BOO, Meta, TPP",2731235501928547237,9112959280939034547
tableau_to_vertica,vertica_writer,tableau_reader,crm.supply_supply,Top stays monitoring,1522900630522713119,4935336567335886681
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Partner Portrait tool [External],5767082907166327490,5912026379448759118
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,Partner Multiproduct activation,3720387005656812953,2880584045228954070
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_api_platform_costs,B2B-API Dashboard,5139939284299107172,662891359057524160
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Booking attempts,5767082907166327490,7678716793851387218
tableau_to_vertica,vertica_writer,tableau_reader,etl.sftp_report_config,СDO Dashboard v2.0,6043798877295282979,1655446794337216382
tableau_to_vertica,vertica_writer,tableau_reader,metasearch.report_tripadvisor_click_cost_daily,Reconciliation,7887032396988543427,3271366500323192964
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,Mobile installs campaigns,5891324045777245671,6012999672037349004
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Transfers Product Metrics Dashboard,2910863334397978232,6012382805346552836
tableau_to_vertica,vertica_writer,tableau_reader,crm.supply_supply,Profit Metric Monitor (EXT),1522900630522713119,8859683622709810438
tableau_to_vertica,vertica_writer,tableau_reader,extranet.legal_contract,Direct Sales Performance Workbook,7812298998002273156,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Restrictions and Bans Monitoring,5767082907166327490,977781357216904413
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Incident tool,3120000265886404500,7635454062413378544
tableau_to_vertica,vertica_writer,tableau_reader,funnel.action,Test ES&I,656582184966903212,7991045264248950160
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,[MVP] Cancellation Dashboard,7349262438846941395,3926359003455350342
tableau_to_vertica,vertica_writer,tableau_reader,crm.inbox2_to_order,Front Office Dashboard (Hotels support),8109355812058208897,6248335368786995626
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,B2B Partners Product  Metrics Dashboard,7731680662453010698,465393580328680820
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile,B2B Product Metrics Monitor,2438976303386323791,5125250436873473559
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,Amnesty,2132246231782211631,7721204425200638693
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,External Dashboard (General Metrics),3294040447945237763,282073821739324400
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_legalentity,Sales Manager Dashboard,6162221062621491728,8681602334864942849
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,tmp_b2b_active,7731680662453010698,7959454809347698674
tableau_to_vertica,vertica_writer,tableau_reader,crm.leads_leadscore,B2B Sales Process,6484247233451525109,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,crm.calls,Extra Services Cost Model,5947490289787714842,3002385296105125221
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,B2B Product Monitoring,7512083026012174506,8845834743819349358
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.filters_in_searches_daily_v4,Filters Usage on Site,4151906842227592055,4084872134608572262
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Visits,3146418025069425003,7302957384431814881
tableau_to_vertica,vertica_writer,tableau_reader,crm.chats_chathistory,Front Office Dashboard (Hotels support),5135986831507132294,6248335368786995626
tableau_to_vertica,vertica_writer,tableau_reader,intranet.ostrovok_users,Precheck tool,2839329741707160271,5768745506949047601
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Extranet rates availability tool,7349262438846941395,1466559140511120052
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,B2C campaigns dashboard,5891324045777245671,1054727742290923219
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile,Product Metrics Sandbox,2438976303386323791,2478350250715077907
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,B2C campaigns dashboard,5891324045777245671,1054727742290923219
tableau_to_vertica,vertica_writer,tableau_reader,static.region2geo,External Hotel Portrait ,4421696926180292284,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,extranet.legal_contract,[OLD] Direct sales performance dashboard v2,7812298998002273156,1134237574083653281
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,External Hotel Portrait ,7349262438846941395,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,avia.partner,Avia Dashboard,4181731498419891173,2567413062055765349
tableau_to_vertica,vertica_writer,tableau_reader,analytics.product_dashboard_source,WEB TO APP Dashboard,2879707956641707149,8485132215989744458
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Finance Commission Report,5767082907166327490,809689110263916555
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,B2B Registration Form Dashboard,5767082907166327490,1233734211013868
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Api Platforms costs Dashboard,3120000265886404500,5644371380951764317
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,KPIs Revenue Report,5891324045777245671,1433734569886320954
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.sqleditor_lyubov_artyukhova_upload___excluded_partners_from_bandit07_21___20211101,Hotel-Bandit Monitoring Tool,7219996579430961941,8915425080404846711
tableau_to_vertica,vertica_writer,tableau_reader,crm.markets_market,B2B Sales Process,8577148057802343155,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,b2b discounts strategy for RH,7731680662453010698,848584560013769457
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,ESR - 5%,297875280344056040,5782327190527389589
tableau_to_vertica,vertica_writer,tableau_reader,crm.inbox2,Front Office Dashboard,566990529202730542,1840103459172010178
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_history,History monitoring,840966878362481736,4326750256836971428
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner_segmentation_data,hotels test monitoring 16/03/21,7512083026012174506,4448586305893985578
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,DSP 1.2,3294040447945237763,5973059707376017946
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel,Supply Metrics,6868892583508641087,7150529088297476975
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.supplierd_request_stat_regions_aggregates_e,[L2B] LookToBook monitoring tool,8603290046225276435,8338713736528768348
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,Product Metrics Sandbox,3720387005656812953,2478350250715077907
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,CLTV b2b v2,2726130926009016445,1108346334615287401
tableau_to_vertica,vertica_writer,tableau_reader,payota.user_credit_card,Dispute Rate,6306962658381503699,1436189376589819870
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Extranet Sales and Inventory TMP,3120000265886404500,9113997259805197906
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_partner_portrait,B2B Sales Process Posting,297875280344056040,1633928527703390593
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,External Hotel Portrait ,3294040447945237763,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Mismatch losses,2726130926009016445,8322670068290430197
tableau_to_vertica,vertica_writer,tableau_reader,analytics.potential_b2b_metrics,Brand Activities,3288640377425603706,1504081179096618032
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Transfers Product Metrics Dashboard,5767082907166327490,6012382805346552836
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelityaccount,Fidelity,986520520624062305,8516994883829065436
tableau_to_vertica,vertica_writer,tableau_reader,analytics.product_sessions,Blog dashboard,3502172141479995682,1513575591608074939
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Email KPI's Dashboard,3120000265886404500,5253176875005978987
tableau_to_vertica,vertica_writer,tableau_reader,analytics.stat_crm_hotel_priority_data_history,DS actions,6533118964836110561,4987629868107005759
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Loyalty dashboard,3120000265886404500,5965367380155030480
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Service metrics tool,7349262438846941395,3723368922127639864
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.bcom_rates_daily_20230601,Supply Metrics V1,2329570515389566479,4529569816402522728
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.supplierd_request_stat_aggregates_e,AMD Requests Dashboard,2228787631787082735,2264950441770032567
tableau_to_vertica,vertica_writer,tableau_reader,diadmin.tpp_financialterm,B2B Working Capital,3909881403593978444,7432011282444615578
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.ops_costs_incident_prevention_cost_model_data,Rebook profit vs. Operation cost - TMP (Research) v2,4781609358932957697,5051324176725598049
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.hotel_bans_los_series,B2B Partner Feedmanager tool,714209869652129278,4747717710205586185
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Ostrovok Partners,2726130926009016445,9165089147662499468
tableau_to_vertica,vertica_writer,tableau_reader,partners.payment_payotapaymentorder,VCC Mesh Cards,5743654762204373616,725355703088806886
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Avia Product Metrics dashboard v.1,5767082907166327490,5734519538270299579
tableau_to_vertica,vertica_writer,tableau_reader,diadmin.tpp_financialterm,TPP Balance Dashboard,3909881403593978444,3658999394703057397
tableau_to_vertica,vertica_writer,tableau_reader,avia.avia_booking,Avia Product Metrics dashboard v.1,485171036997874651,5734519538270299579
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile,Upsell Researches,2438976303386323791,1776882213921510890
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,2023 Demo B2B Partners Product Metrics Dashboard,3120000265886404500,6363618972882098917
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.event_chains_v4,Event chains,2508043603982408234,182316345536210521
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hotel_availability_aggregated,Matching queue tool,344314238887229480,7315035591352574547
tableau_to_vertica,vertica_writer,tableau_reader,analytics.product_sessions,Extranet Product Dashboard (Test support part),3502172141479995682,5021255239406430802
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.fidelity_fidelitypromise,Amount Sell vs Profit Score B2B accrual methods comparison,7408874844090017028,1285969207983195432
tableau_to_vertica,vertica_writer,tableau_reader,analytics.dc_requests_issued,Vertica request monitoring,1740074101312110267,3102237575766747869
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Marketing KPIs & Revenue Dashboard II,2726130926009016445,8187810795766451408
tableau_to_vertica,vertica_writer,tableau_reader,analytics.extranet_availability,Extranet Sales and Inventory TMP,3276363152881539128,9113997259805197906
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Direct Sales Performance Workbook,3294040447945237763,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,B2B Sales Process,7349262438846941395,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,crm.ticket_history,Incident resolution performance,3624892233935290806,1617580480945773881
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Hotel kind research,3120000265886404500,1359640764353266648
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,AM FNBC data change,2726130926009016445,7331371182847544432
tableau_to_vertica,vertica_writer,tableau_reader,analytics.supplier_otahotel_pricing_history,(Sandbox) TPP Launches Dashboard v2,3010956096763644081,3802588190626002662
tableau_to_vertica,vertica_writer,tableau_reader,public.region,b2b discounts strategy for RH,4143286934503637128,848584560013769457
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Aeroflot Bonus Dashboard ,2726130926009016445,1507572575716767040
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,Amnesty,3120000265886404500,7721204425200638693
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,B2B Product Metrics Monitor,5767082907166327490,5125250436873473559
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,[in progress] Precheck Cost Calculation,2726130926009016445,1309635687550936182
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Agency Chain Performance,7349262438846941395,713650050758360527
tableau_to_vertica,vertica_writer,tableau_reader,cltv.globaluser_total_costs,CLTV tool v2,2497290826409888065,4846441580613601433
tableau_to_vertica,vertica_writer,tableau_reader,analytics.ticket,Mismatch losses,9084494713513446025,8322670068290430197
tableau_to_vertica,vertica_writer,tableau_reader,public.region2geo,b2b discounts strategy for RH,8948579784535844105,848584560013769457
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hoteltype,ECM dashboard,3527532605009524934,1395766948952025187
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,ESR why not selling,6043877432539830984,9152158928389396299
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,New model monitoring,2726130926009016445,3666211565690842260
tableau_to_vertica,vertica_writer,tableau_reader,crm.tickets_ticket_history,Precheck tool,2720102775657359611,5768745506949047601
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotel_history,Direct Sales Performance Workbook,4839811413944196900,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,analytics_sandbox.sqleditor_alovtsova_upload___dates29___20190811,Google Queries Distribution - TMP,3381024813134555035,8005280827762651049
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Check_Marketing_KPIs,2726130926009016445,47253250888766945
tableau_to_vertica,vertica_writer,tableau_reader,media.reports_smartertravel_daily,Check_Marketing_KPIs,5052443625609895931,47253250888766945
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Extension Dashboard_Test_Sandbox,3294040447945237763,771757261693277360
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,External Hotel Portrait ,3146418025069425003,4633627820133704133
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Cohorts,7731680662453010698,3264917818794114548
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner,Api Platform costs Dashboard,3457492960342642988,7205581246236647714
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Uplift experiment b2b ostrovok,2726130926009016445,1203146256368010322
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,search_results,5891324045777245671,6350830060564648559
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,[in progress] Precheck Cost Calculation,3120000265886404500,1309635687550936182
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Api Cancellations,7731680662453010698,8652465405949248820
tableau_to_vertica,vertica_writer,tableau_reader,partners.stat_orderitem,Barcelona promo,306437137060113543,3078088506087571851
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile,Frauds monitoring (draft),2438976303386323791,4831053814995147523
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,"
AF_app_funnel&economy",3120000265886404500,597220676011345021
tableau_to_vertica,vertica_writer,tableau_reader,crm.auth_user,B2B Sales Process,8591457760614284877,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,transfers.partner,Transfers Product Metrics Dashboard,2585660883191710335,6012382805346552836
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,red 130387,7349262438846941395,9011375650504836242
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,[MVP] Canc DB,7349262438846941395,5003350857278506856
tableau_to_vertica,vertica_writer,tableau_reader,analytics.upsell,Top100Partners,8935801320494058903,1471764154172205419
tableau_to_vertica,vertica_writer,tableau_reader,analytics.product_sessions,Recommendations dashboard,3502172141479995682,8886239051169879984
tableau_to_vertica,vertica_writer,tableau_reader,analytics.b2b_contract,Partners coverage map,6999414019231890594,4707053583783669926
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.external_db_supplier_visits,External Dashboard (General Metrics),5714454734014584354,282073821739324400
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,B2B Working Capital (old),2910863334397978232,4228292988276930881
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Extranet Product Dashboard,3146418025069425003,2130628041717903698
tableau_to_vertica,vertica_writer,tableau_reader,crm.action_log_actionlogsubject,[OLD] Direct Sales Performance Dashboard,1766133563730502374,5005329763245138009
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotel,Supply Metrics,1480472807122991639,7150529088297476975
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Direct Sales Performance Workbook,3294040447945237763,4720307346278008561
tableau_to_vertica,vertica_writer,tableau_reader,static.geo_info,Extranet Sales and Inventory TMP,6043877432539830984,9113997259805197906
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Upsell Researches,3146418025069425003,1776882213921510890
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Supply Metrics ,7349262438846941395,4991887604569984909
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,B2B Growth Factors,2132246231782211631,3332251020174760003
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,L2B,2726130926009016445,9013410476188776094
tableau_to_vertica,vertica_writer,tableau_reader,static.geo,ch serp data research,8644877248316943791,3513351357690579827
tableau_to_vertica,vertica_writer,tableau_reader,crm.tickets_refund_history,Disputes dashboard,6570765256272811260,914122263131801136
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Availability  on Bcom Rates Data,3146418025069425003,2172396692053101197
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_history,Fidelity,2302038586775913509,8516994883829065436
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,B2B Registration Form Dashboard,7731680662453010698,1233734211013868
tableau_to_vertica,vertica_writer,tableau_reader,analytics.hit_funnel,Extranet Product Dashboard,3146418025069425003,2130628041717903698
tableau_to_vertica,vertica_writer,tableau_reader,content.content_snapshot,Closed Hotels Dashboard,5098012807062656926,3882874883232390175
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,Content dashboard,7349262438846941395,2023183583859040475
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.provider_hotel_first_match,Mismatch losses,8306093649304190066,8322670068290430197
tableau_to_vertica,vertica_writer,tableau_reader,intranet.ostrovok_users,Credit Control,2839329741707160271,620968495038146939
tableau_to_vertica,vertica_writer,tableau_reader,analytics.region,tpp launches profit dashboard,7349262438846941395,8519747439114408273
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,L2B,5767082907166327490,9013410476188776094
tableau_to_vertica,vertica_writer,tableau_reader,crm.tpp_tpp,TPP RnA dashboard,1091616005238764353,1800707875100964056
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_orderitem,Finance Commission Report,5396322364307994377,809689110263916555
tableau_to_vertica,vertica_writer,tableau_reader,diadmin.marketing_costtype,KPIs Revenue Report,8122308666211354840,1433734569886320954
tableau_to_vertica,vertica_writer,tableau_reader,hotcore.metarates_daily,Extranet rates availability tool,8557605250536457307,1466559140511120052
tableau_to_vertica,vertica_writer,tableau_reader,analytics.sessions,"
AF_app_funnel&economy",5891324045777245671,597220676011345021
tableau_to_vertica,vertica_writer,tableau_reader,t.payment_months,B2B Working Capital (old),6291416314673951927,4228292988276930881
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Chains,3294040447945237763,5292556308490396813
tableau_to_vertica,vertica_writer,tableau_reader,ostrota.orders_booklog,Antifraud team performance,4577279080672324519,401414114228564653
tableau_to_vertica,vertica_writer,tableau_reader,rnd.partners_pricing_cold_start_prior,v2 Bandit test monitoring ,5002133548644954951,5722801195671150474
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,VCC Mesh Cards,2910863334397978232,725355703088806886
tableau_to_vertica,vertica_writer,tableau_reader,rnd.content_quality_metrics,Content dashboard,5090681120143897376,2023183583859040475
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_segmentation_property,B2B Partners Product Metrics Dashboard,3720387005656812953,7668193579673136621
tableau_to_vertica,vertica_writer,tableau_reader,analytics.currency_converter,Extension Dashboard,2726130926009016445,3627106104230449000
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_profile,B2B Partners Product Metrics Dashboard (In Progress),2438976303386323791,2458782084760292371
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Supply Metrics V1,3294040447945237763,4529569816402522728
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contractdata,B2B Credit Control OLD,2132246231782211631,2690645714816017762
tableau_to_vertica,vertica_writer,tableau_reader,diadmin.core_geo,Hotel Portrait ,7943760568696809250,6331210584460468163
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,ARPU of app installs (Branch Data),7731680662453010698,3210113885268644575
tableau_to_vertica,vertica_writer,tableau_reader,crm.leads_lead,b2b users on b2c site,5370842900631881832,1958846850689691963
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.supplier_why_not_selling_dashboard_data,External Dashboard,732247977143287227,2538903848574513646
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner,Lithuania experiment,3457492960342642988,1712473975262529032
tableau_to_vertica,vertica_writer,tableau_reader,crm.connectivity_connectivity,ECM dashboard,9212751322620180759,1395766948952025187
tableau_to_vertica,vertica_writer,tableau_reader,dm_maker_sandbox.extranet_days_with_availability,[OLD] Direct Sales Performance Dashboard,6819149764932735399,5005329763245138009
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Incident resolution performance,3294040447945237763,1617580480945773881
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,Avia Dashboard,5767082907166327490,2567413062055765349
tableau_to_vertica,vertica_writer,tableau_reader,weblogs2.hit_funnel_rate,Booking attempts,5250396001586589285,7678716793851387218
tableau_to_vertica,vertica_writer,tableau_reader,analytics.otahotel,Partners coverage map,3294040447945237763,4707053583783669926
tableau_to_vertica,vertica_writer,tableau_reader,extranet.hotels_hotelechannelsyncstat,ECM dashboard,3261703784820498724,1395766948952025187
tableau_to_vertica,vertica_writer,tableau_reader,analytics.channels_feeds_connections,test control,8617741028828068624,7662894893681129751
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_partner,B2B Users Engagement,3457492960342642988,2567553908073463544
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Partner Portrait tool [External],2910863334397978232,5912026379448759118
tableau_to_vertica,vertica_writer,tableau_reader,public.booking_cancellation,Visa Detection Algo Overview,7731680662453010698,7246506265901155637
tableau_to_vertica,vertica_writer,tableau_reader,intranet.ostrovok_users_history,Hackathon,3023222115467787926,16982887198825544
tableau_to_vertica,vertica_writer,tableau_reader,crm.leads_lead,B2B Sales Process,5370842900631881832,1595447388466264295
tableau_to_vertica,vertica_writer,tableau_reader,partners.order_metaorder,Events,2910863334397978232,1862655114327402475
tableau_to_vertica,vertica_writer,tableau_reader,analytics.fnb_predictions_history,New model monitoring,5994908425853524274,3666211565690842260
tableau_to_vertica,vertica_writer,tableau_reader,partners.partners_contract,B2B Registration Form Dashboard,5767082907166327490,1233734211013868
tableau_to_vertica,vertica_writer,tableau_reader,public.booking,B2B Upsells,3120000265886404500,122703869389789997
tableau_to_vertica,vertica_writer,tableau_reader,payota.payment_operation,Card Payments,2382695242672419023,7077337442053658935
